date,o_bid,h_bid,l_bid,c_bid,o_ask,h_ask,l_ask,c_ask,c_mid,volume
2007-04-03,117.840,118.971,117.719,118.871,117.860,118.989,117.739,118.889,118.88000,20901
2007-04-04,118.871,119.072,118.552,118.669,118.889,119.090,118.570,118.689,118.67900,15287
2007-04-05,118.670,118.989,118.436,118.710,118.690,119.007,118.454,118.730,118.72000,14065
2007-04-06,118.700,119.366,118.668,119.210,118.720,119.389,118.693,119.310,119.26000,8807
2007-04-08,119.130,119.340,119.130,119.320,119.230,119.440,119.230,119.420,119.37000,1026
2007-04-09,119.355,119.370,119.167,119.257,119.385,119.395,119.192,119.282,119.26950,9154
2007-04-10,119.252,119.287,118.760,119.175,119.277,119.312,118.780,119.195,119.18500,18273
2007-04-11,119.175,119.531,118.875,119.335,119.195,119.549,118.895,119.355,119.34500,14545
2007-04-12,119.330,119.510,118.800,118.986,119.350,119.530,118.818,119.006,118.99600,14681
2007-04-13,118.990,119.549,118.205,119.208,119.010,119.567,118.225,119.308,119.25800,17443
2007-04-15,119.638,119.638,119.140,119.240,119.738,119.738,119.240,119.340,119.29000,3137
2007-04-16,119.240,119.853,118.980,119.731,119.340,119.871,119.010,119.751,119.74100,19509
2007-04-17,119.741,119.791,118.795,118.815,119.761,119.811,118.815,118.835,118.82500,18665
2007-04-18,118.805,118.903,118.116,118.354,118.825,118.921,118.134,118.374,118.36400,16398
2007-04-19,118.350,118.576,117.610,118.410,118.370,118.594,117.630,118.430,118.42000,20308
2007-04-20,118.420,118.948,118.410,118.623,118.440,118.966,118.430,118.723,118.67300,14333
2007-04-22,118.633,118.765,118.605,118.725,118.733,118.865,118.705,118.825,118.77500,1013
2007-04-23,118.735,119.029,118.220,118.450,118.835,119.047,118.250,118.470,118.46000,13543
2007-04-24,118.450,118.931,118.240,118.585,118.470,118.949,118.260,118.605,118.59500,18058
2007-04-25,118.580,118.838,118.263,118.665,118.600,118.856,118.283,118.685,118.67500,15889
2007-04-26,118.655,119.655,118.535,119.540,118.675,119.698,118.555,119.560,119.55000,16770
2007-04-27,119.540,119.750,118.905,119.580,119.560,119.770,118.924,119.680,119.63000,20425
2007-04-29,119.415,119.445,119.105,119.334,119.515,119.545,119.205,119.434,119.38400,3519
2007-04-30,119.340,119.756,119.301,119.455,119.440,119.774,119.319,119.475,119.46500,15177
2007-05-01,119.450,119.891,119.068,119.774,119.470,119.909,119.086,119.794,119.78400,16181
2007-05-02,119.774,120.271,119.560,120.175,119.794,120.289,119.580,120.195,120.18500,17317
2007-05-03,120.169,120.456,119.967,120.385,120.189,120.474,119.985,120.405,120.39500,21139
2007-05-04,120.385,120.460,119.898,120.142,120.405,120.480,119.916,120.242,120.19200,18800
2007-05-06,120.135,120.139,119.967,120.054,120.235,120.239,120.067,120.154,120.10400,1579
2007-05-07,120.054,120.130,119.759,120.089,120.154,120.160,119.789,120.109,120.09900,15278
2007-05-08,120.089,120.119,119.523,119.945,120.109,120.139,119.541,119.965,119.95500,29182
2007-05-09,119.955,120.225,119.628,120.145,119.975,120.245,119.646,120.165,120.15500,26450
2007-05-10,120.135,120.523,119.709,119.896,120.155,120.551,119.727,119.916,119.90600,27948
2007-05-11,119.896,120.214,119.458,120.145,119.916,120.274,119.476,120.245,120.19500,26329
2007-05-13,120.191,120.235,119.996,120.064,120.291,120.335,120.096,120.164,120.11400,1931
2007-05-14,120.064,120.501,120.050,120.446,120.164,120.519,120.080,120.464,120.45500,19791
2007-05-15,120.441,120.575,120.115,120.223,120.459,120.591,120.131,120.241,120.23200,24565
2007-05-16,120.218,120.829,120.173,120.793,120.236,120.920,120.191,120.811,120.80200,22622
2007-05-17,120.793,121.357,120.753,121.282,120.811,121.373,120.771,121.300,121.29100,17228
2007-05-18,121.279,121.387,120.686,121.075,121.297,121.403,120.702,121.175,121.12500,18782
2007-05-20,120.980,121.145,120.905,121.110,121.080,121.245,121.005,121.210,121.16000,1666
2007-05-21,121.145,121.618,121.095,121.456,121.175,121.634,121.125,121.474,121.46500,19603
2007-05-22,121.456,121.713,121.192,121.692,121.474,121.731,121.208,121.710,121.70100,17796
2007-05-23,121.692,121.865,121.311,121.562,121.710,121.881,121.327,121.580,121.57100,23369
2007-05-24,121.552,121.683,121.144,121.286,121.570,121.699,121.162,121.304,121.29500,21404
2007-05-25,121.286,121.830,120.852,121.740,121.304,121.930,120.870,121.840,121.79000,23590
2007-05-27,121.715,121.770,121.655,121.730,121.815,121.870,121.755,121.830,121.78000,828
2007-05-28,121.720,121.780,121.575,121.655,121.820,121.825,121.625,121.673,121.66400,5976
2007-05-29,121.659,121.799,121.172,121.586,121.677,121.820,121.188,121.604,121.59500,24526
2007-05-30,121.586,121.760,121.286,121.556,121.604,121.776,121.304,121.574,121.56500,24299
2007-05-31,121.551,121.967,121.443,121.730,121.569,121.983,121.461,121.748,121.73900,18161
2007-06-01,121.735,122.128,121.688,122.056,121.753,122.192,121.706,122.156,122.10600,16923
2007-06-03,122.036,122.057,121.930,121.973,122.136,122.157,122.030,122.073,122.02300,1184
2007-06-04,122.008,122.098,121.541,121.626,122.038,122.128,121.557,121.644,121.63500,16050
2007-06-05,121.616,121.936,121.122,121.426,121.634,121.954,121.138,121.444,121.43500,20111
2007-06-06,121.426,121.486,120.874,120.880,121.444,121.504,120.890,120.898,120.88900,18341
2007-06-07,120.879,121.563,120.777,121.120,120.897,121.579,120.795,121.138,121.12900,23001
2007-06-08,121.130,121.821,120.767,121.675,121.148,121.837,120.783,121.775,121.72500,18298
2007-06-10,121.735,121.745,121.515,121.615,121.835,121.845,121.622,121.715,121.66500,1639
2007-06-11,121.650,121.828,121.505,121.759,121.680,121.844,121.533,121.777,121.76800,12049
2007-06-12,121.764,121.854,121.536,121.546,121.782,121.870,121.554,121.564,121.55500,14161
2007-06-13,121.544,122.759,121.483,122.576,121.562,122.775,121.501,122.594,122.58500,19098
2007-06-14,122.575,123.122,122.539,123.037,122.593,123.138,122.557,123.055,123.04600,16098
2007-06-15,123.032,123.661,122.919,123.395,123.050,123.677,122.937,123.495,123.44500,15440
2007-06-17,123.395,123.510,123.375,123.450,123.495,123.610,123.475,123.550,123.50000,1006
2007-06-18,123.440,123.744,123.304,123.634,123.540,123.760,123.320,123.652,123.64300,15705
2007-06-19,123.629,123.708,123.315,123.421,123.647,123.724,123.331,123.439,123.43000,17716
2007-06-20,123.416,123.663,123.095,123.561,123.434,123.679,123.111,123.579,123.57000,21655
2007-06-21,123.556,123.771,123.464,123.771,123.574,123.789,123.480,123.789,123.78000,14974
2007-06-22,123.768,124.127,123.712,123.833,123.786,124.143,123.769,123.933,123.88300,19536
2007-06-24,123.836,123.848,123.580,123.775,123.936,123.948,123.680,123.875,123.82500,1405
2007-06-25,123.810,123.934,123.304,123.543,123.840,123.950,123.320,123.561,123.55200,14176
2007-06-26,123.558,123.623,122.813,122.938,123.576,123.641,122.829,122.956,122.94700,17699
2007-06-27,122.943,123.359,122.230,123.279,122.961,123.377,122.246,123.297,123.28800,25538
2007-06-28,123.289,123.311,122.811,123.206,123.307,123.327,122.829,123.224,123.21500,18992
2007-06-29,123.211,123.551,122.962,123.120,123.229,123.567,122.978,123.220,123.17000,18945
2007-07-01,122.995,123.200,122.890,123.160,123.095,123.300,122.990,123.260,123.21000,1362
2007-07-02,123.195,123.270,122.090,122.281,123.225,123.300,122.106,122.301,122.29100,13604
2007-07-03,122.279,122.676,122.122,122.445,122.299,122.694,122.146,122.465,122.45500,14228
2007-07-04,122.445,122.739,122.205,122.719,122.465,122.759,122.225,122.739,122.72900,10063
2007-07-05,122.719,123.018,122.324,122.958,122.739,123.036,122.340,122.976,122.96700,17081
2007-07-06,122.960,123.547,122.849,123.295,122.978,123.563,122.867,123.395,123.34500,14413
2007-07-08,123.375,123.445,123.320,123.420,123.475,123.545,123.420,123.520,123.47000,1468
2007-07-09,123.455,123.651,123.204,123.316,123.485,123.671,123.220,123.334,123.32500,11427
2007-07-10,123.318,123.479,120.976,121.710,123.336,123.497,120.996,121.728,121.71900,21934
2007-07-11,121.718,122.520,121.064,122.356,121.736,122.536,121.082,122.374,122.36500,22464
2007-07-12,122.351,122.587,121.830,122.416,122.369,122.603,121.846,122.434,122.42500,17153
2007-07-13,122.411,122.606,121.870,121.886,122.429,122.624,121.930,121.986,121.93600,15090
2007-07-15,121.911,122.070,121.780,122.010,122.011,122.170,121.880,122.110,122.06000,1186
2007-07-16,122.045,122.175,121.552,121.855,122.075,122.195,121.568,121.873,121.86400,12002
2007-07-17,121.860,122.407,121.698,122.084,121.878,122.423,121.714,122.100,122.09200,12905
2007-07-18,122.077,122.281,121.582,121.941,122.093,122.297,121.598,121.959,121.95000,16286
2007-07-19,121.941,122.179,121.784,122.109,121.959,122.197,121.800,122.127,122.11800,13058
2007-07-20,122.109,122.426,120.860,121.223,122.127,122.442,120.876,121.323,121.27300,18469
