date,o_bid,h_bid,l_bid,c_bid,o_ask,h_ask,l_ask,c_ask,c_mid,volume
2014-04-14,5.94360,5.97259,5.94013,5.96170,5.94858,5.97611,5.94450,5.96709,5.96439,121795
2014-04-15,5.96173,5.97200,5.94557,5.95120,5.96708,5.97748,5.95013,5.95958,5.95539,115091
2014-04-16,5.95120,5.98000,5.94024,5.97320,5.95960,5.98349,5.94442,5.97709,5.97514,111642
2014-04-17,5.97330,5.99123,5.95982,5.98397,5.97701,5.99509,5.96280,5.99477,5.98937,96330
2014-04-18,5.98385,5.98683,5.97716,5.98220,5.99461,5.99562,5.98197,5.99300,5.98760,21228
2014-04-20,5.98217,5.98428,5.97981,5.98208,5.99297,5.99387,5.98941,5.99023,5.98616,814
2014-04-21,5.98209,6.00666,5.96734,5.99177,5.99023,6.01071,5.97063,6.00257,5.99717,52051
2014-04-22,5.99099,5.99579,5.96860,5.98651,6.00179,6.00264,5.97041,5.99070,5.98860,93898
2014-04-23,5.98658,6.00462,5.97085,5.98870,5.99060,6.01257,5.97427,5.99485,5.99177,117093
2014-04-24,5.98867,6.00701,5.97770,5.99239,5.99485,6.00915,5.97942,5.99695,5.99467,114158
2014-04-25,5.99259,6.02321,5.97892,6.01638,5.99675,6.02957,5.98127,6.02718,6.02178,92029
2014-04-27,6.00147,6.00516,6.00147,6.00434,6.01227,6.01596,6.01185,6.01243,6.00839,765
2014-04-28,6.00434,6.01811,5.99283,5.99706,6.01241,6.02684,5.99492,6.00495,6.00101,122265
2014-04-29,5.99706,6.01540,5.97831,6.00376,6.00498,6.02159,5.97980,6.00832,6.00604,120972
2014-04-30,6.00380,6.01316,5.93860,5.94091,6.00832,6.02445,5.94125,5.94695,5.94393,172844
2014-05-01,5.94101,5.94887,5.93215,5.94337,5.94685,5.95328,5.93707,5.94885,5.94611,68250
2014-05-02,5.94357,5.96984,5.93000,5.93088,5.94865,5.97300,5.93382,5.94127,5.93608,123210
2014-05-04,5.92380,5.93508,5.92380,5.93342,5.93248,5.94417,5.93150,5.93840,5.93591,1950
2014-05-05,5.93354,5.96327,5.93128,5.95282,5.93831,5.96635,5.93575,5.95696,5.95489,81141
2014-05-06,5.95280,5.95563,5.90624,5.91768,5.95696,5.96049,5.90799,5.92335,5.92051,126973
2014-05-07,5.91759,5.93373,5.89499,5.90758,5.92335,5.93659,5.89710,5.91475,5.91117,115244
