date,o_bid,h_bid,l_bid,c_bid,o_ask,h_ask,l_ask,c_ask,c_mid,volume
2020-06-05,1.35021,1.35121,1.33904,1.34185,1.35042,1.35142,1.33929,1.34235,1.34210,43667
2020-06-07,1.34091,1.34192,1.33911,1.33964,1.34191,1.34292,1.33933,1.33983,1.33974,1369
2020-06-08,1.33964,1.34360,1.33561,1.33703,1.33988,1.34378,1.33578,1.33721,1.33712,31875
2020-06-09,1.33700,1.34871,1.33587,1.34225,1.33720,1.34888,1.33609,1.34244,1.34234,38115
2020-06-10,1.34221,1.34368,1.33144,1.34261,1.34243,1.34391,1.33170,1.34288,1.34275,52857
2020-06-11,1.34262,1.36503,1.34001,1.36375,1.34282,1.36535,1.34025,1.36397,1.36386,68256
2020-06-12,1.36372,1.36654,1.35263,1.35834,1.36395,1.36677,1.35281,1.35913,1.35874,71640
2020-06-14,1.36019,1.36407,1.36014,1.36348,1.36119,1.36444,1.36114,1.36372,1.36360,3096
2020-06-15,1.36346,1.36852,1.35293,1.35299,1.36369,1.36874,1.35315,1.35325,1.35312,65654
2020-06-16,1.35304,1.36222,1.35039,1.35359,1.35326,1.36246,1.35057,1.35385,1.35372,63128
2020-06-17,1.35359,1.35936,1.35115,1.35772,1.35381,1.35958,1.35134,1.35796,1.35784,48287
2020-06-18,1.35776,1.36156,1.35203,1.35925,1.35797,1.36174,1.35230,1.35945,1.35935,45185
2020-06-19,1.35922,1.36171,1.35462,1.36020,1.35944,1.36192,1.35486,1.36120,1.36070,38373
2020-06-21,1.36088,1.36294,1.36088,1.36188,1.36188,1.36319,1.36130,1.36210,1.36199,2151
2020-06-22,1.36182,1.36250,1.34995,1.35030,1.36211,1.36273,1.35018,1.35054,1.35042,31316
2020-06-23,1.35032,1.35700,1.34850,1.35406,1.35057,1.35722,1.34872,1.35429,1.35418,41900
2020-06-24,1.35405,1.36456,1.35271,1.36447,1.35426,1.36487,1.35294,1.36468,1.36457,42738
2020-06-25,1.36443,1.36694,1.36067,1.36374,1.36466,1.36711,1.36085,1.36396,1.36385,37892
2020-06-26,1.36377,1.37148,1.36274,1.36842,1.36399,1.37169,1.36293,1.36935,1.36889,29493
2020-06-28,1.36733,1.36972,1.36731,1.36787,1.36833,1.37013,1.36763,1.36818,1.36802,1498
2020-06-29,1.36785,1.37043,1.36461,1.36558,1.36814,1.37064,1.36490,1.36580,1.36569,32107
2020-06-30,1.36559,1.36987,1.35690,1.35740,1.36583,1.37009,1.35711,1.35760,1.35750,31375
2020-07-01,1.35742,1.36009,1.35446,1.35924,1.35762,1.36031,1.35468,1.35946,1.35935,27349
2020-07-02,1.35926,1.36233,1.35597,1.35697,1.35951,1.36253,1.35618,1.35723,1.35710,28214
2020-07-03,1.35698,1.35808,1.35433,1.35447,1.35728,1.35832,1.35468,1.35547,1.35497,17001
2020-07-05,1.35598,1.35598,1.35459,1.35490,1.35698,1.35698,1.35487,1.35510,1.35500,752
2020-07-06,1.35486,1.35590,1.35185,1.35385,1.35509,1.35610,1.35205,1.35407,1.35396,21734
2020-07-07,1.35385,1.36090,1.35235,1.36040,1.35412,1.36113,1.35256,1.36063,1.36051,26688
2020-07-08,1.36043,1.36230,1.34915,1.35170,1.36064,1.36250,1.34939,1.35191,1.35180,29602
2020-07-09,1.35167,1.35937,1.34902,1.35798,1.35189,1.35963,1.34917,1.35823,1.35811,32758
2020-07-10,1.35796,1.36306,1.35743,1.35883,1.35821,1.36326,1.35766,1.35971,1.35927,30261
2020-07-12,1.35830,1.35981,1.35799,1.35981,1.35930,1.36012,1.35863,1.36012,1.35996,1205
2020-07-13,1.35984,1.36115,1.35358,1.36104,1.36013,1.36135,1.35375,1.36123,1.36113,27530
2020-07-14,1.36106,1.36455,1.35945,1.35984,1.36125,1.36474,1.35971,1.35999,1.35991,36129
